1	8.130182266235352	59.409088134765625
2	8.635117530822754	23.155366897583008
3	7.993133544921875	21.035064697265625
4	7.7007155418396	19.096708297729492
5	7.341314315795898	17.66577911376953
6	6.823843479156494	16.175546646118164
7	6.50296688079834	14.882192611694336
8	5.789824962615967	13.930912017822266
9	5.314392566680908	13.391385078430176
10	4.517945766448975	13.126543045043945
11	4.16976261138916	13.013959884643555
12	3.8755569458007812	13.031737327575684
13	3.616483211517334	13.149845123291016
14	3.1776700019836426	13.320590019226074
15	3.287862777709961	13.481512069702148
16	3.5302202701568604	13.562814712524414
17	3.200819969177246	13.536698341369629
18	3.1407904624938965	13.386582374572754
19	3.178603410720825	13.128350257873535
20	3.1522107124328613	12.80644702911377
21	3.2643589973449707	12.455039978027344
22	2.855949640274048	12.12289810180664
23	2.6513824462890625	11.829651832580566
24	2.655466079711914	11.581005096435547
25	2.6582369804382324	11.36943244934082
26	2.340918779373169	11.19011116027832
27	2.6301982402801514	11.031479835510254
28	2.6769864559173584	10.886098861694336
29	2.719482660293579	10.748276710510254
30	2.5423216819763184	10.616759300231934
31	2.201235055923462	10.491739273071289
32	2.2779953479766846	10.367910385131836
33	2.5575144290924072	10.244258880615234
34	2.512460708618164	10.12131404876709
35	2.3028907775878906	10.001450538635254
36	2.423140048980713	9.882960319519043
37	2.2992923259735107	9.767566680908203
38	2.2291321754455566	9.654672622680664
39	2.288609266281128	9.542034149169922
40	2.4541385173797607	9.43026065826416
41	2.179185152053833	9.322636604309082
42	2.137603759765625	9.219877243041992
43	2.093956232070923	9.119905471801758
44	2.3975963592529297	9.02342414855957
45	1.8118795156478882	8.933347702026367
46	2.172067403793335	8.846468925476074
47	2.1866161823272705	8.762466430664062
48	2.1746788024902344	8.6826171875
49	2.0496084690093994	8.605579376220703
50	1.879033088684082	8.530965805053711
51	1.8297710418701172	8.459105491638184
52	1.8604289293289185	8.389751434326172
53	2.063906192779541	8.320989608764648
54	1.8021578788757324	8.252347946166992
55	1.9328359365463257	8.181906700134277
56	1.8208560943603516	8.109914779663086
57	1.9354743957519531	8.036166191101074
58	1.8423460721969604	7.961760997772217
59	1.629366397857666	7.888906478881836
60	2.0272161960601807	7.816980361938477
61	1.8881438970565796	7.748213768005371
62	1.9752072095870972	7.683599948883057
63	1.800406575202942	7.623043060302734
64	1.6424542665481567	7.566044807434082
65	1.499089241027832	7.513534069061279
66	1.5622211694717407	7.465274333953857
67	1.620187520980835	7.419741153717041
68	1.6412466764450073	7.376732349395752
69	1.6218223571777344	7.335893154144287
70	1.6653498411178589	7.293793678283691
